time,RCC_HMI,systemd,dbus-daemon,procbase_out.ou,mmcqd/1,systemd-udevd,dbus-monitor,systemctl,fc_bluetooth_ou,ccamediaplayer_,proctuner_out.o,procaudio_out.o,sshd,systemd-cgroups,systemd-readahe,fc_phone_out.ou,fc_phonebook_ou,fc_messaging_ou,spi0,fc_vehiclefuncm,EngMode,TactileTest,acl_tuner_out.o,dlt-daemon,udevadm,procdiagnosis_o,AudioManager,vd_early_out.ou,cat,ksoftirqd/0,mount,fc_engineeringm,acl_settings_ou,irq/66-2014000.,mkadc_testlink.,spi1,SSI32,mkadc_symlink.s,vd_devicemanage,LayerManagerSer,kworker/0:1H,procdimming_out,systemd-journal,kmodule_loader,fc_dataservices,modprobe,playerengine_ou,acl_phone_out.o,bluetoothservic,app_fcswupdate_,procinput_out.o,rcu_preempt,mediaengine_out,audio_master_ou,acl_media_out.o,procmw_out.out,climate_out.out,chown,acl_connectivit,vd_ipodauth_out,procdiaglog_out,acl_climate_out,kthreadd,automounter,fc_connect_out.,fc_alert_out.ou,chmod,trace_dlt_be,fc_cdplayer_out,fc_servicemanag,irq/63-2008000.,sh,fc_obc_out.out,csm_proc_out.ou,acl_obc_out.out,fc_hybrid_out.o,app_screentest_,network.sh,appcontrol_out.,connmand,fc_vpas_out.out,acl_parkingaid_,grep,displaymanager_,acl_audio_out.o,acl_drive_out.o,acl_update_out.,acl_hybrid_out.,modify_gpio_adc,fc_usb_out.out,fc_atb_out.out,rm,screencalibrati,acl_alert_out.o,fc_exportservic,usermanagement_,ecnr_out.out,fc_clock_out.ou,acl_speedcontro,swu_common_lcm_,Misc
40,0.21586116,0.0021228,0,0.00064014,0.0244503,0,0,0,0,0.0145413,0.02309142,0.00908958,0.0105045,0,0,0,0.53412506,0,0.00465588,0,0,0,0.00411468,0,0,0,0,0.0063516,0,0.0050688,0,0.00039954,0,0,0,0.01362408,0.00618684,0,0,0,0.0007659,0.00061056,0,0,0,0,0,0,0.00064368,0,0,0.00269736,0.10707674,0,0,0.00040704,0,0,0,0,0,0,0.00132732,0,0,0.00031152,0,0,0,0,0.00135726,0,0,0.00042126,0,0,0,0,0.00042048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091332
40.25,0.2072121,0,0,0.00502134,0.04464258,0,0,0,0,0.01677012,0.02956188,0.00495186,0.00471378,0,0,0,0.51845362,0,0.00836976,0.00041184,0,0,0.0078123,0.00555846,0,0.0004038,0,0.00779616,0,0.00511296,0,0,0,0,0,0.00373524,0.00426276,0,0,0,0.00408252,0.00081078,0,0,0,0,0,0,0.00077142,0,0,0.00295992,0.09683424,0,0,0,0.00044814,0,0,0.00054108,0,0,0.00077334,0,0,0,0,0,0,0,0.00255372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159144,0.00083604,0,0,0,0.0130068
40.5,0.19213356,0.00389448,0.03449028,0.05362284,0.03744102,0,0.0105234,0.0886146,0.01577466,0.02370102,0.01054884,0.0055254,0.00813204,0,0,0.01798278,0.341632,0,0.00551244,0,0,0,0.00609192,0.00330216,0,0.00480522,0.0012717,0.00581214,0,0.00682542,0,0,0,0,0,0,0.00210126,0,0,0,0.00457434,0,0,0,0,0,0,0,0.00064152,0,0.00051486,0.00678612,0.0946089,0,0.00042012,0.00107874,0,0,0,0,0,0,0.000282,0,0,0,0,0.00592212,0,0,0.00143436,0,0.00031374,0,0,0,0,0,0,0,0.00043314,0,0,0,0,0,0,0,0,0.00037968,0,0,0,0,0,0,0.00153852,0,0,0,0.00133266
40.75,0.11912166,0.15780714,0,0.03255774,0.03404712,0.00859596,0,0.16156776,0,0.014415,0.02165652,0.00303414,0.00633936,0,0,0,0.18346946,0.07763334,0.00542184,0.0005262,0,0,0.00655386,0,0,0.00038478,0.00027834,0.00770592,0,0.0072531,0,0.0003846,0,0,0,0.0030399,0.00284736,0,0.00489612,0,0.00281622,0.0003957,0,0,0,0.05747312,0,0,0.00261066,0,0,0.00417432,0.02293512,0.00079584,0.00041706,0.00038166,0.00030246,0,0,0,0,0,0.00164046,0.00058086,0,0.00037146,0,0,0.00065832,0,0.0014247,0,0.00041508,0,0,0.00083274,0,0,0.00044382,0,0.0002724,0,0,0,0,0,0,0,0,0.0003822,0,0,0,0,0.00080886,0.00040212,0,0,0,0,0.0399276
41,0.08496384,0.18918768,0,0.07725084,0.03550314,0.02830536,0,0.13950234,0.00149376,0.01213338,0.01893672,0.01726008,0.01160124,0,0,0.00128232,0.02661708,0.0692031,0.00430698,0,0,0,0.00385566,0.00094698,0,0,0,0.00548274,0,0.00868734,0,0.00042558,0,0,0,0.01139814,0.0076794,0,0,0,0.002727,0,0,0,0,0.02036272,0,0,0.00339666,0,0,0.0049404,0.00597378,0,0,0.00029622,0,0,0,0,0,0,0.00828744,0.00253206,0.01113714,0.00030264,0,0.00175578,0,0,0.00133398,0,0,0.0005817,0,0,0,0,0.00058416,0,0,0,0,0,0,0,0,0,0,0,0.06099102,0,0,0,0,0,0,0,0,0,0.1187736
41.25,0.08880468,0.09864864,0.00648858,0.02490996,0.04094172,0,0.0069885,0.20540862,0,0.0244177,0.01361274,0.00585882,0.00724602,0,0,0,0,0.0525957,0.00468132,0.0003828,0,0,0.00726504,0.00046668,0,0.00043098,0,0.00768966,0,0.010461,0,0,0,0,0,0.00270948,0.00265482,0,0,0,0.00419364,0.00082848,0,0,0,0,0,0,0,0,0,0.00440904,0.03062418,0,0,0,0.00038922,0,0,0,0,0,0.029397,0,0.05956062,0,0,0.00087636,0,0.02035866,0.00146496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04709802,0,0,0,0,0.0003882,0.00080418,0,0,0,0.18694398
41.5,0.08213412,0.11234976,0.00615318,0.03654948,0.04344456,0.0060534,0.00988872,0.11626826,0,0.05199344,0.02287662,0.00937506,0.0081321,0,0,0.00082398,0,0.02920278,0.00465852,0,0,0,0.00891468,0.00183984,0,0.00395574,0,0.0078954,0,0.00781962,0,0,0,0,0,0.0028314,0.00311892,0,0,0,0.00448782,0,0,0,0,0.04225764,0,0,0.07372362,0,0.00093288,0.00460956,0.00443778,0,0.0347346,0.00104868,0,0,0.02176896,0,0,0,0.10594464,0.00058398,0.02652138,0,0,0.00084978,0,0.02544528,0.00212364,0,0.00049422,0,0,0,0,0,0,0,0.00036984,0,0,0,0,0,0,0,0,0.00040734,0.03759678,0,0,0,0,0,0,0,0,0,0.035382
41.75,0.10223364,0.10931724,0.01198422,0.05714178,0.03299754,0.00690762,0.01595916,0.12978172,0.00799014,0.06347178,0.01216548,0.00840306,0.01349898,0,0,0,0,0.03129024,0,0,0,0,0,0.00597204,0,0,0,0.0057951,0,0.00635964,0,0,0,0,0,0.00551796,0.00191016,0,0.00916158,0,0.00278274,0,0,0,0,0.0479817,0,0.01556394,0.07243068,0,0,0.00366726,0.00492468,0.00813654,0.03106758,0,0,0,0.01516902,0.00229314,0,0,0.04437228,0.00057936,0.0329013,0,0,0.00287148,0.00038058,0.03464304,0,0,0,0,0,0.00040686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01376736,0,0,0,0.00041334,0,0,0,0,0,0.02778804
42,0.12246702,0.12512718,0.00392532,0.02517888,0.02313414,0,0.00621534,0.23032794,0.00667854,0.06682966,0.02095656,0.03646566,0.01191192,0,0,0,0,0.01445166,0.00501834,0,0,0,0.00261198,0.01103838,0,0,0,0.00574188,0,0.00804468,0,0.00038484,0,0,0,0.00620412,0.00380136,0,0.00179844,0.0013038,0.0028482,0,0,0,0,0,0,0.02199384,0.02493234,0,0,0.00391254,0.00466026,0,0.01390164,0.0003954,0,0,0.0345312,0,0,0,0.00275682,0,0.02991282,0.00030408,0,0.01018578,0,0.01712766,0.00147414,0,0,0.00043278,0,0,0.01991268,0,0.0003606,0,0,0,0,0,0,0,0,0,0,0,0.03705774,0,0,0,0.00247512,0,0,0,0,0,0.03120672
42.25,0.1016196,0.2017824,0.0083856,0.0465858,0.03018192,0,0.01764504,0.15982644,0.02626182,0.0239927,0.0191154,0.00754056,0.00567402,0,0,0.00034992,0,0.03522804,0.00695328,0.0007116,0,0,0.00678252,0.00626544,0,0.00044334,0.00197694,0.00690732,0,0.003363,0,0,0,0,0,0.00414144,0.0046491,0,0,0.01750956,0.0042318,0.00069258,0,0,0,0,0,0.02784438,0.02585678,0,0,0.00422526,0.00419706,0,0,0,0.00037914,0,0.01927704,0,0.0050487,0,0.0026121,0,0.01259964,0,0,0.00164688,0,0.01806762,0.00220536,0,0,0,0,0,0.02253882,0,0,0.01605354,0,0,0,0.03308322,0,0,0,0,0,0,0.01431204,0,0,0,0,0.00030756,0.0009627,0,0,0,0.03996498
42.5,0.12182358,0.19102968,0.00337602,0.0248478,0.02318184,0,0.0034776,0.21297864,0.02493978,0.01352778,0.02484792,0.0051975,0.00637734,0.03061956,0,0.00041892,0,0.00943668,0.00436506,0,0,0.01593702,0.02347842,0.00355854,0,0,0,0.0078714,0,0.01315596,0,0,0,0,0,0.00278148,0.00282132,0,0,0.00601152,0.00244416,0,0,0,0,0,0,0.01679316,0.0226066,0,0.00039588,0.00420942,0.00382194,0,0.00041838,0.00113292,0,0,0.01718778,0,0,0,0.00647712,0,0.01518258,0,0,0.00084426,0,0.02808984,0.0015288,0,0.00082182,0,0,0,0.01676736,0,0,0,0.00041322,0,0,0.01770018,0,0,0,0,0,0.00036762,0.02570562,0,0.02928054,0,0,0,0,0,0,0,0.01174944
42.75,0.1044561,0.21474114,0.00581682,0.05228694,0.02813886,0,0.00617682,0.1788531,0.01678086,0.0117222,0.01303926,0.00286488,0.00543186,0,0,0.00203112,0,0.0324216,0.00259704,0.00030306,0.01718394,0.02366136,0.00348048,0.00184254,0,0.00029916,0.00030744,0.00854484,0,0.008613,0,0.00066762,0,0,0,0.0014217,0.00149718,0,0.00457554,0,0.0036003,0.00051336,0,0,0,0,0,0.02106252,0.01859952,0,0,0.00415896,0.00387924,0.00070938,0.00030516,0.00059046,0.0003783,0,0.02374764,0,0.00078852,0,0.00767298,0,0.0354066,0.00064308,0,0.00363906,0.00065052,0.01490136,0.0007452,0,0.0003798,0,0,0.00108708,0.03514308,0,0.00031668,0,0.00028212,0,0,0.0232203,0,0,0,0,0,0.00043854,0.01936756,0,0.0242265,0,0.00069642,0.00028956,0,0,0,0,0.00280374
43,0.10648254,0.23513718,0.0017724,0.00949452,0.04239318,0,0.00152502,0.1252932,0.00453318,0.01327068,0.01487628,0.0158607,0.01193664,0.06322296,0,0,0,0.0113412,0.00705144,0,0.01754652,0.01423392,0.00832272,0.00086772,0,0.00039672,0,0.0073179,0,0.00436698,0,0,0,0,0,0.01243182,0.00769862,0,0,0,0.00268572,0,0,0,0,0,0,0.0169419,0.01769388,0,0,0.00390864,0.00434826,0,0,0,0,0,0.03716496,0,0,0,0.00855876,0,0.00507072,0,0,0.0008448,0,0.01553094,0.00240552,0,0,0.00043014,0,0,0.00650814,0,0.0003894,0,0,0,0,0.0160932,0,0,0,0,0,0,0.0142325,0,0.02389266,0,0,0,0,0,0,0.01557864,0.07034718
43.25,0.18536064,0.11538108,0.00592674,0.0205563,0.04623618,0,0.00616134,0.0455397,0.0041964,0.01478202,0.0228531,0.00506322,0.00648456,0,0,0.00072744,0,0.02331852,0.00620136,0.0004065,0.0311238,0.02803662,0.00762792,0.0012483,0,0,0,0.0012768,0,0.00945774,0,0,0,0,0,0.0051804,0.00338074,0,0,0,0.0037851,0.0008202,0.03013386,0,0,0,0,0.04298196,0.00243522,0,0.0003843,0.00425832,0.00418698,0,0,0.00113592,0.00051408,0,0.01424922,0,0,0,0.00115524,0,0.02571516,0,0,0.00311562,0,0.02877732,0.00173124,0,0,0,0,0,0.0424161,0,0,0,0,0,0,0.0268884,0,0,0.03325974,0,0,0,0.04699758,0,0.02250744,0,0,0.000378,0.00035634,0,0,0.0255777,0.03971154
43.5,0.19845462,0.13404804,0.00877638,0.01498872,0.03960474,0,0.00409452,0.0176025,0,0.01923384,0.01846608,0.00362208,0.00513666,0,0,0,0,0.03039412,0.0024612,0,0.04014456,0.03132786,0.0034566,0.00300378,0.01651896,0,0,0,0,0.00843756,0,0,0,0,0,0.00132534,0.0029412,0,0,0,0.0057165,0,0.03690234,0,0,0,0,0.01333206,0.00201234,0,0.00034518,0.00419238,0.0080277,0,0.00040848,0,0,0,0.02657844,0,0,0,0.00265452,0,0.03927162,0,0,0.0037887,0,0.02608626,0.00103278,0,0.00048438,0,0,0,0.01208358,0,0,0,0.00042696,0,0,0.04520514,0,0,0.04997646,0,0,0.00043116,0.01016712,0,0.02617554,0,0,0,0,0,0,0.02764086,0.05302014
43.75,0.2286915,0.02262738,0.03855144,0.03549264,0.0186363,0,0.01791096,0.00083862,0.0055359,0.01274088,0.01068918,0.00534066,0.00593796,0,0,0.00501654,0,0.03151022,0.00454242,0,0.01810332,0.02533446,0.00681078,0.01994292,0.04726542,0,0,0.00034746,0.00484916,0.00426066,0,0.0004284,0,0,0,0.00428436,0.00330822,0,0.00330528,0.00387438,0.00200358,0,0.0230427,0,0,0,0,0.03629232,0,0,0.00066642,0.00381402,0.00367218,0.00042174,0,0.0004431,0,0,0.03455022,0,0,0,0.00112374,0,0.0310743,0.000324,0,0,0.00037956,0.04110312,0.00142704,0,0,0,0,0.0003834,0.03197622,0,0,0,0,0,0,0.01481112,0,0,0.005469,0,0,0,0.04829916,0,0.04608792,0,0.00039012,0,0,0,0,0.02902566,0.05704194
44,0.16573782,0.09810828,0.04441344,0.00417024,0.03416118,0,0.02628888,0.00169974,0.0038223,0.01283958,0.02523744,0.00953004,0.01160124,0.06084348,0,0.0038229,0,0.0247626,0.00469776,0,0.02001468,0.02215614,0.00353742,0.01383666,0,0.00289008,0,0,0.03175972,0.00230484,0,0.00752892,0,0,0,0.0084012,0.00517512,0,0,0.01368978,0.00183732,0,0.02455704,0,0,0,0,0.01598766,0.00177402,0,0,0.00481128,0.00408162,0,0,0,0,0,0.01251594,0,0,0,0.00188352,0,0.05182902,0,0,0.00026724,0,0.00631698,0.00144678,0,0,0.00170112,0,0,0.03117966,0,0.00037788,0,0,0,0,0.02391342,0,0,0.03033306,0,0,0,0.02776632,0,0.01538808,0,0,0,0.00232932,0,0,0.02424972,0.05242152
44.25,0.13261494,0.1243392,0.08011212,0.0860529,0.01019112,0,0.06204102,0.00087534,0,0.01253226,0.02103372,0.00583902,0.0061908,0.05701506,0,0.00045624,0,0.02134704,0.00665592,0.000399,0.01950726,0.02224122,0.00459258,0.0062583,0.02007096,0,0,0,0.00436566,0.00472956,0,0,0,0,0,0.00166026,0.00334122,0,0.00205956,0.03262182,0.00014736,0.0007857,0.01615986,0,0,0,0,0.01775406,0,0,0,0.00409632,0.00368046,0,0,0.00102408,0.00042564,0,0.0177486,0,0.00141798,0,0.00237642,0,0.00946824,0,0,0.00319602,0,0.02001576,0.00214704,0,0,0,0,0,0.00966378,0,0,0,0,0,0,0.02065788,0,0,0.01366674,0,0,0,0.03027934,0,0.02061072,0,0,0.00030504,0.00069048,0,0,0.0187488,0.03578958
44.5,0.20804424,0.01759052,0.02417124,0.00670068,0.06733662,0.0405606,0.02508174,0.00157482,0,0.01384476,0.01405044,0.00354276,0.00742464,0,0,0,0,0.04015782,0.00221466,0,0.03114726,0.0413304,0.00852246,0.00623754,0.02687742,0.00039474,0,0,0,0.0053253,0,0,0,0,0,0.00275382,0.00299256,0,0,0,0.00539886,0.0005205,0.03340506,0,0,0,0,0.03523632,0,0,0.00034692,0.00397776,0.00414036,0,0.02175582,0,0,0,0.03280824,0,0,0,0.00142908,0.00346704,0.04594242,0,0,0,0,0.03226746,0.00084456,0,0.0003546,0,0,0,0.02441208,0,0,0,0.0019143,0,0,0.02129436,0,0,0.03422754,0,0,0.00035982,0.01072652,0,0.0182568,0,0,0,0,0,0,0.02881956,0.04021698
44.75,0.07576884,0.19235506,0.05987472,0.01813074,0.01962426,0.03501594,0.15172422,0.0075096,0,0.01284354,0.0253059,0.00583884,0.00604206,0.08950308,0,0,0,0,0.00455424,0.00038754,0,0,0.01337538,0.0065601,0.00563958,0,0.0013092,0.00118422,0,0.00645468,0,0.02273124,0,0,0,0.01475124,0.00740658,0,0.0065142,0,0.00205296,0,0.00108264,0.01486632,0,0,0,0,0,0,0,0.00415608,0.0039642,0.00071286,0.0037356,0.00058386,0.00029034,0,0.0044295,0,0,0.01792926,0.00166506,0.00288036,0,0.0005886,0,0,0.00081882,0.00260202,0.0014511,0,0.0003816,0,0,0.00070542,0.01243476,0,0.00086982,0,0,0,0,0.01672782,0,0.0094008,0,0,0,0.0004938,0,0,0.00839706,0.00698028,0.0007152,0.00047238,0,0,0.002301,0.00596712,0.07993836
45,0.14080326,0.11403246,0.02793276,0.00481962,0.02024106,0.07875918,0.10979046,0,0,0.0128745,0.01484298,0.0142929,0.01730928,0.00378306,0,0,0,0,0.00442164,0,0.01385202,0.0102198,0.0041838,0.00992004,0.01644882,0.00038256,0,0.00037788,0,0.00689592,0.02449812,0.0083976,0,0,0,0.0154824,0.00729624,0,0.00985884,0.00618642,0.00229326,0.00314934,0.02114352,0.00372906,0,0,0,0.01421136,0,0,0,0.0043866,0.00469536,0,0.00426186,0,0,0,0.01817442,0,0,0.00137268,0.00410598,0.00744738,0.0127167,0,0,0.00098976,0,0.01728792,0.0013779,0,0,0.00043494,0.01440756,0,0.01148418,0,0,0,0,0,0,0.00175836,0,0,0.01875228,0,0,0,0,0,0.01600008,0,0,0,0,0,0,0.02847696,0.08943892
45.25,0.18508812,0,0.05462328,0.00632304,0.02609448,0.09175338,0.03067176,0,0.0039558,0.01211688,0.01450746,0.00652266,0.00720642,0,0,0.00465612,0,0.0161022,0.00606312,0.00037188,0.02035944,0.02442378,0.0252444,0.0446094,0.01695714,0,0,0,0,0.00514398,0.01677876,0.00311568,0,0,0,0.01094886,0.00527802,0,0,0.00663822,0.0015621,0.00076464,0.01505016,0.0260139,0,0,0,0.0288345,0,0,0.00099114,0.00397086,0.00436676,0,0,0.00188664,0.00038628,0,0.0216786,0,0,0,0.00267726,0.00970728,0.02619318,0,0,0.00428364,0,0.01904058,0.0014478,0,0,0.00108642,0,0,0.02641632,0,0.00758064,0.00279348,0,0,0,0.01234854,0,0,0.0119463,0,0,0,0,0,0.0096108,0,0,0.00041496,0.00031992,0,0,0.0023703,0.11070272
45.5,0.11591088,0.09326274,0.06514908,0.03840444,0.04008492,0.08114526,0.04249956,0,0.00568692,0.02134716,0.02117166,0.00244008,0.00897498,0.08823486,0,0.00644868,0,0.01395036,0.00223752,0,0.00950412,0,0.00434064,0.03247464,0.01383,0.00862572,0,0.0009585,0,0.0049839,0.00638496,0,0,0,0,0.00387156,0.00186042,0,0,0,0.0044481,0,0.00892674,0,0,0,0,0.01117074,0.0040329,0,0,0.00473796,0.0079903,0,0.00041334,0,0,0,0.02424576,0,0,0,0.00543732,0.0063573,0.02471382,0,0,0.0016644,0,0.02950104,0.00074268,0,0.00033732,0,0,0,0,0,0,0.0069243,0.00042708,0,0,0.02755422,0,0,0.01743564,0,0,0.00036876,0,0,0.01431204,0,0,0,0.00163428,0,0,0.00967674,0.05316366
45.75,0.15987024,0.11754114,0.03571446,0.02063658,0.03831918,0.0669067,0.02313096,0,0,0.0135981,0.01827186,0.00440832,0.00626724,0.00859206,0,0,0,0.02163336,0.01274766,0,0.0151242,0.01251336,0.00182946,0.03412482,0.01512216,0,0,0,0,0.00739974,0.01460862,0.00035748,0,0,0,0.00377718,0.00675372,0,0.00347412,0,0.00536244,0,0.0157185,0.02534358,0,0,0,0.0169272,0,0,0,0.00439236,0.00446418,0.00036252,0,0.00059328,0,0,0.02444676,0,0,0,0.00118062,0.00519438,0.02956992,0.00029514,0,0.00087156,0.00040098,0.01964706,0.00405774,0,0,0,0,0.0003648,0.01719582,0,0.0003699,0,0,0,0,0.01643154,0,0,0.0127761,0,0,0,0,0,0.02605968,0,0.00042456,0,0,0,0,0.01927656,0.0855501
46,0.10524822,0.08892222,0.10332672,0.09551292,0.02760816,0.04764806,0.07070646,0,0.00169116,0.01484454,0.03307932,0.00899832,0.02232186,0.0293862,0,0.00229668,0.00074682,0.00112368,0.01581684,0,0.01339164,0.00943842,0.00232062,0.02734818,0.009741,0.00037602,0,0.0004128,0,0.00631266,0.02827014,0,0,0,0,0.00883524,0.01028952,0,0,0,0.00197028,0,0.01241232,0,0,0,0,0.00773178,0,0,0,0.00400056,0.0050472,0,0,0,0,0,0.0095073,0,0,0,0.00140328,0.00422634,0.01202262,0,0,0,0,0.0118584,0.0050435,0,0,0.0004278,0,0,0.01375884,0,0,0,0,0,0,0.00854448,0,0,0.02366928,0,0,0,0,0,0.00863568,0,0,0,0,0,0,0.0066837,0.07704222
46.25,0.16772892,0,0.0522012,0.0083406,0.03623244,0.09445734,0.03064494,0,0.00156576,0.01221174,0.04046706,0.00712542,0.00982338,0,0,0.00205458,0,0.02445834,0.01778112,0.0005733,0.02337354,0.01936026,0.00039102,0.0013338,0.01945008,0,0,0,0.01843194,0.00560568,0.02104968,0,0,0,0,0.00420864,0.00836904,0,0,0,0.00342756,0.00085788,0.01171548,0.02504274,0,0.03436548,0,0.02131764,0,0,0.00053202,0.00431244,0.00406392,0,0,0.00102726,0.00034386,0,0.02955786,0,0,0,0.00047142,0.0078597,0.029796,0,0,0,0,0.02315526,0.00705982,0,0,0.00990546,0,0,0.03676002,0,0,0,0,0,0.00743922,0.0187413,0,0,0.00564714,0,0,0,0,0,0.01949238,0,0,0.00039864,0.00089232,0,0,0.02044182,0.04813554
46.5,0.13474224,0.13726902,0.07623846,0.00645246,0.02427552,0.0812763,0.03423418,0,0.00545916,0.01271442,0.02139312,0.00431808,0.00968226,0.06063408,0,0.00599922,0,0.00423576,0.0150807,0.00040002,0,0.01309332,0.01262448,0.01051458,0.01132728,0.00031416,0.00035292,0,0.00811296,0.00359496,0.00640254,0.00042822,0,0,0,0,0.0051714,0,0,0,0.00390294,0.00064674,0.01073436,0.0232323,0.0216165,0,0,0.01181508,0,0,0,0.00403998,0.0040473,0.00039372,0.00098214,0.00040386,0.00030702,0,0.01186764,0,0,0,0.00075702,0.00479496,0.01723632,0.00029322,0,0.0009543,0.00031878,0.01268958,0.00523422,0,0.00036678,0.00653094,0,0.00036816,0.01522992,0,0.00033528,0.00967278,0.0007365,0,0.01581378,0.01043178,0,0,0.00687906,0,0,0.00104886,0.00598374,0,0.00935766,0,0.00030426,0.00036636,0,0,0,0.01033434,0.06363
46.75,0.16303674,0.01086774,0.08910882,0.02768328,0.03563514,0.07782402,0.05467232,0,0.01134396,0.0131898,0.01966746,0.00584706,0.01372482,0,0,0.01061076,0,0.01007676,0.0045222,0,0.01821288,0.01426092,0.0039734,0.01714434,0.01121568,0,0,0.00103326,0,0.00790464,0.01900644,0.00036186,0,0,0,0.0055758,0.00396408,0,0.00696618,0,0.00294798,0,0.01662636,0.0352308,0.00626802,0,0,0.02875644,0,0,0,0.00539346,0.0041622,0.00041172,0,0.0003666,0,0,0.01769646,0.000564,0,0,0.00120852,0.00569514,0.00735882,0.00029868,0,0,0.00041376,0.01595856,0.0012384,0,0.00039762,0,0,0.00038202,0.01558164,0,0.0003732,0,0,0,0.01317672,0.03382632,0,0,0.01191012,0,0,0,0,0,0.03001092,0,0.0004188,0,0,0,0,0.035184,0.05071236
47,0.1512309,0.09257082,0.06112446,0.00736284,0.03175158,0.05213256,0.0418851,0,0.00159444,0.01372782,0.01875204,0.01529046,0.0082956,0.03015276,0,0.00190914,0,0.02369244,0.00552324,0,0.00444714,0.01032888,0.00623074,0.02819748,0.0116931,0.00039048,0,0.0003756,0,0.00503652,0.04961052,0.00721704,0,0,0,0.008979,0.00508284,0,0,0,0.00245808,0.00081774,0.0146844,0.00630108,0.01473696,0,0,0.01712484,0,0,0,0.00476574,0.00366384,0,0,0,0,0,0.02172138,0,0,0,0.0044484,0.00578466,0,0,0,0,0,0.02527962,0.00227196,0,0,0.00044562,0,0,0.0085272,0,0,0,0,0,0.00317142,0.01910184,0,0,0.0348363,0,0,0,0,0,0.02724594,0,0,0,0,0,0,0.02151696,0.06651048
47.25,0.15309258,0.02017752,0.07101438,0.03620676,0.04266672,0.11105202,0.05312316,0,0,0.01323708,0.02102004,0.00582846,0.00920436,0,0,0.0008097,0,0.00487632,0.00454866,0.00462546,0.02243244,0.01533672,0.00639774,0.03666204,0.0164493,0.00271924,0,0,0,0.00197634,0.02582172,0.00367788,0,0,0,0.00458766,0.00341562,0,0,0,0.00550422,0,0.0066144,0.02344056,0.02203854,0.01174416,0,0.01809498,0.00190098,0,0.00083586,0.00539484,0.00383148,0,0,0.00113328,0.00036804,0,0.0195441,0,0,0,0.00383664,0.01066488,0,0,0,0,0,0.03097104,0.00152784,0,0,0,0,0,0.02515038,0,0,0,0,0,0,0.02127468,0,0,0.01904934,0,0,0,0,0,0.01227756,0,0,0.0003798,0.00036552,0,0,0.0024747,0.06062226
47.5,0.09280758,0.01305918,0.19463946,0.20600268,0.02531286,0.00101436,0.14290428,0,0.00237198,0.01938558,0.00978114,0.00253302,0.00990996,0,0,0,0,0.01234044,0.00458556,0,0.0123744,0.01893636,0.007479,0.00225576,0.00073008,0.00202142,0,0.00125496,0,0.0061713,0.02594364,0,0,0,0,0,0.0018306,0,0,0,0.00318288,0,0.01567206,0.00164226,0,0.01934394,0,0.00977184,0,0,0,0.00384312,0.00752196,0,0.00090648,0,0,0,0.01628658,0,0,0,0.00616458,0,0.0007122,0,0,0,0,0.0066354,0.00146088,0,0.00035778,0,0,0,0.0144009,0,0,0,0.0003627,0,0,0.01240818,0,0,0.01492704,0,0,0.00037278,0,0,0.0077361,0,0,0,0,0,0,0.01721922,0.02342552
47.75,0.11056584,0.01739628,0.13691496,0.1629066,0.03519726,0.0946761,0.1033302,0,0,0.01248126,0.0208608,0.00410352,0.0142389,0,0,0.00214908,0,0.0050919,0.00470016,0,0,0,0.00389802,0,0.0158781,0.00229944,0,0,0,0.00223986,0.0108765,0.00038856,0,0,0,0.00556278,0.00383334,0,0.0031407,0,0.0035004,0,0.0091788,0.01920396,0.0125991,0,0,0.01228992,0,0,0,0.00451404,0.00382524,0.0003645,0,0.00056292,0,0,0.01909632,0,0,0,0.00489288,0.0106152,0.00732138,0.00037662,0,0,0.0003996,0.01366644,0.00171462,0,0,0,0,0.0004086,0.02701986,0,0.00040296,0.00210564,0,0,0,0.01445436,0,0,0.02209446,0,0,0,0,0,0.01004808,0,0.00044814,0,0,0,0,0.00477822,0.02138758
48,0.05457972,0.07634514,0.14935692,0.183,0.02604612,0.05215524,0.10976922,0,0,0.01440738,0.02095614,0.00801702,0.00768042,0.07127424,0,0,0,0.01467774,0.00220974,0,0.00632472,0,0.00616608,0,0.00626484,0.00645528,0,0.00036438,0,0.00895338,0.02315514,0,0,0,0,0.00832758,0.00458724,0,0,0,0.00178074,0.00081204,0,0.01467618,0.0036543,0,0,0.00683754,0,0,0,0.0039438,0.00366678,0,0,0,0,0,0.01241044,0,0,0,0.00290856,0.00517536,0,0,0,0,0,0.00929052,0.00069384,0,0,0.00045558,0,0,0.01284282,0,0,0,0,0,0,0.0121809,0,0,0.00180432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457926
